"Relative Time (Process)","final_final-v0 - system/gpu.0.memoryAllocatedBytes","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MIN","final_final-v0 - system/gpu.0.memoryAllocatedBytes__MAX"
"15516.313060793","27827306496","27827306496","27827306496"
"15526.854970423","27577745408","27577745408","27577745408"
"15531.313139707","27827306496","27827306496","27827306496"
"15541.854487779","27577745408","27577745408","27577745408"
"15546.311452412","27827306496","27827306496","27827306496"
"15556.85578548","27577745408","27577745408","27577745408"
"15561.313157275","27827306496","27827306496","27827306496"
"15571.856010296","27577745408","27577745408","27577745408"
"15576.312409196","27827306496","27827306496","27827306496"
"15586.855968677","27577745408","27577745408","27577745408"
"15591.313041066","27827306496","27827306496","27827306496"
"15601.854790124","27577745408","27577745408","27577745408"
"15606.313643129","27827306496","27827306496","27827306496"
"15616.856055942","27577745408","27577745408","27577745408"
"15621.313503513","27827306496","27827306496","27827306496"
"15631.855053943","27577745408","27577745408","27577745408"
"15636.313217966","27827306496","27827306496","27827306496"
"15646.856036116","27577745408","27577745408","27577745408"
"15651.312758588","27827306496","27827306496","27827306496"
"15661.856148888","27577745408","27577745408","27577745408"
"15666.313121205","27827306496","27827306496","27827306496"
"15676.856726832","27577745408","27577745408","27577745408"
"15681.312056104","27827306496","27827306496","27827306496"
"15691.855558143","27577745408","27577745408","27577745408"
"15696.312463589","27827306496","27827306496","27827306496"
"15706.856173055","27577745408","27577745408","27577745408"
"15711.31535114","27827306496","27827306496","27827306496"
"15721.855403742","27577745408","27577745408","27577745408"
"15726.313662209","27827306496","27827306496","27827306496"
"15736.854563014","27577745408","27577745408","27577745408"
"15741.313049511","27827306496","27827306496","27827306496"
"15751.854208141","27577745408","27577745408","27577745408"
"15756.312821774","27827306496","27827306496","27827306496"
"15766.855953688","27577745408","27577745408","27577745408"
"15771.31416215","27827306496","27827306496","27827306496"
"15781.855551658","27577745408","27577745408","27577745408"
"15786.31202199","27827306496","27827306496","27827306496"
"15796.856164576","27577745408","27577745408","27577745408"
"15801.312287157","27827306496","27827306496","27827306496"
"15811.855634359","27577745408","27577745408","27577745408"
"15816.311875925","27827306496","27827306496","27827306496"
"15826.855319671","27577745408","27577745408","27577745408"
"15831.313458153","27827306496","27827306496","27827306496"
"15841.855659284","27577745408","27577745408","27577745408"
"15846.313010067","27827306496","27827306496","27827306496"
"15856.856886527","27577745408","27577745408","27577745408"
"15861.312993647","27827306496","27827306496","27827306496"
"15871.857105541","27577745408","27577745408","27577745408"
"15876.31282847","27827306496","27827306496","27827306496"
"15886.854688938","27577745408","27577745408","27577745408"
"15891.312906804","27827306496","27827306496","27827306496"
"15901.855280143","27577745408","27577745408","27577745408"
"15906.313652514","27827306496","27827306496","27827306496"
"15916.85590849","27577745408","27577745408","27577745408"
"15921.312790435","27827306496","27827306496","27827306496"
"15931.855513153","27577745408","27577745408","27577745408"
"15936.313481765","27827306496","27827306496","27827306496"
"15946.854967991","27577745408","27577745408","27577745408"
"15951.312834149","27827306496","27827306496","27827306496"
"15961.854593824","27577745408","27577745408","27577745408"
"15966.312457242","27827306496","27827306496","27827306496"
"15976.855367247","27577745408","27577745408","27577745408"
"15981.314163245","27827306496","27827306496","27827306496"
"15991.855896252","27577745408","27577745408","27577745408"
"15996.312219324","27827306496","27827306496","27827306496"
"16006.854136294","27577745408","27577745408","27577745408"
"16011.312756997","27827306496","27827306496","27827306496"
"16021.855808245","27577745408","27577745408","27577745408"
"16026.313656748","27827306496","27827306496","27827306496"
"16036.85496045","27577745408","27577745408","27577745408"
"16041.313303917","27827306496","27827306496","27827306496"
"16051.855813659","27577745408","27577745408","27577745408"
"16056.312596106","27827306496","27827306496","27827306496"
"16066.856576337","27577745408","27577745408","27577745408"
"16071.312333819","27827306496","27827306496","27827306496"
"16081.855965621","27577745408","27577745408","27577745408"
"16086.313472078","27827306496","27827306496","27827306496"
"16096.855121502","27577745408","27577745408","27577745408"
"16101.311780261","27827306496","27827306496","27827306496"
"16111.855462901","27577745408","27577745408","27577745408"
"16116.313410718","27827306496","27827306496","27827306496"
"16126.855706374","27577745408","27577745408","27577745408"
"16131.312599896","27827306496","27827306496","27827306496"
"16141.854601933","27577745408","27577745408","27577745408"
"16146.312636915","27827306496","27827306496","27827306496"
"16156.855644195","27577745408","27577745408","27577745408"
"16161.312391692","27827306496","27827306496","27827306496"
"16171.855856646","27577745408","27577745408","27577745408"
"16176.312896748","27827306496","27827306496","27827306496"
"16186.854709813","27577745408","27577745408","27577745408"
"16191.313089793","27827306496","27827306496","27827306496"
"16201.854714865","27577745408","27577745408","27577745408"
"16206.313135959","27827306496","27827306496","27827306496"
"16216.854913829","27577745408","27577745408","27577745408"
"16221.313260284","27827306496","27827306496","27827306496"
"16231.855548336","27577745408","27577745408","27577745408"
"16236.31192918","27827306496","27827306496","27827306496"
"16246.855313108","27577745408","27577745408","27577745408"
"16251.313315444","27827306496","27827306496","27827306496"
"16261.855611521","27577745408","27577745408","27577745408"
"16266.312940656","27827306496","27827306496","27827306496"
"16276.854636619","27577745408","27577745408","27577745408"
"16281.312604934","27827306496","27827306496","27827306496"
"16291.855571409","27577745408","27577745408","27577745408"
"16296.311990959","27827306496","27827306496","27827306496"
"16306.855597953","27577745408","27577745408","27577745408"
"16311.312604537","27827306496","27827306496","27827306496"
"16321.855465109","27577745408","27577745408","27577745408"
"16326.313358598","27827306496","27827306496","27827306496"
"16336.855653876","27577745408","27577745408","27577745408"
"16341.312468774","27827306496","27827306496","27827306496"
"16351.855588001","27577745408","27577745408","27577745408"
"16356.312299711","27827306496","27827306496","27827306496"
"16366.856712032","27577745408","27577745408","27577745408"
"16371.313277241","27827306496","27827306496","27827306496"
"16381.856415348","27577745408","27577745408","27577745408"
"16386.312593628","27827306496","27827306496","27827306496"
"16396.857059182","27577745408","27577745408","27577745408"
"16401.313515737","27827306496","27827306496","27827306496"
"16411.854238267","27577745408","27577745408","27577745408"
"16416.312790677","27827306496","27827306496","27827306496"
"16426.854655898","27577745408","27577745408","27577745408"
"16431.312900131","27827306496","27827306496","27827306496"
"16441.855980106","27577745408","27577745408","27577745408"
"16446.315044968","27827306496","27827306496","27827306496"
"16456.855160573","27577745408","27577745408","27577745408"
"16461.312262384","27827306496","27827306496","27827306496"
"16471.855159247","27577745408","27577745408","27577745408"
"16476.312861698","27827306496","27827306496","27827306496"
"16486.855141758","27577745408","27577745408","27577745408"
"16491.312931951","27827306496","27827306496","27827306496"
"16501.855846662","27577745408","27577745408","27577745408"
"16506.313897241","27827306496","27827306496","27827306496"
"16516.854312287","27577745408","27577745408","27577745408"
"16521.313324928","27827306496","27827306496","27827306496"
"16531.855738999","27577745408","27577745408","27577745408"
"16536.313204662","27827306496","27827306496","27827306496"
"16546.854465349","27577745408","27577745408","27577745408"
"16551.312179928","27827306496","27827306496","27827306496"
"16561.855464402","27577745408","27577745408","27577745408"
"16566.314083931","27827306496","27827306496","27827306496"
"16576.856156831","27577745408","27577745408","27577745408"
"16581.312361495","27827306496","27827306496","27827306496"
"16591.855484732","27577745408","27577745408","27577745408"
"16596.312969859","27827306496","27827306496","27827306496"
"16606.856182294","27577745408","27577745408","27577745408"
"16611.312864816","27827306496","27827306496","27827306496"
"16621.854307246","27577745408","27577745408","27577745408"
"16626.312814938","27827306496","27827306496","27827306496"
"16636.855384701","27577745408","27577745408","27577745408"
"16641.313190918","27827306496","27827306496","27827306496"
"16651.855552006","27577745408","27577745408","27577745408"
"16656.312428717","27827306496","27827306496","27827306496"
"16666.855747545","27577745408","27577745408","27577745408"
"16671.313463758","27827306496","27827306496","27827306496"
"16681.854738618","27577745408","27577745408","27577745408"
"16686.31349843","27827306496","27827306496","27827306496"
"16696.854520642","27577745408","27577745408","27577745408"
"16701.313055263","27827306496","27827306496","27827306496"
"16711.855651171","27577745408","27577745408","27577745408"
"16716.31353906","27827306496","27827306496","27827306496"
"16726.854738778","27577745408","27577745408","27577745408"
"16731.312092448","27827306496","27827306496","27827306496"
"16741.855542034","27577745408","27577745408","27577745408"
"16746.312947236","27827306496","27827306496","27827306496"
"16756.855616802","27577745408","27577745408","27577745408"
"16761.313334138","27827306496","27827306496","27827306496"
"16771.855718948","27577745408","27577745408","27577745408"
"16776.313236601","27827306496","27827306496","27827306496"
"16786.856152924","27577745408","27577745408","27577745408"
"16791.312166873","27827306496","27827306496","27827306496"
"16801.855856019","27577745408","27577745408","27577745408"
"16806.3130074","27827306496","27827306496","27827306496"
