"Relative Time (Process)","skilled-firefly-1 - system/gpu.0.gpu","skilled-firefly-1 - system/gpu.0.gpu__MIN","skilled-firefly-1 - system/gpu.0.gpu__MAX"
"75812.09991","71","71","71"
"75827.099751","99","99","99"
"75842.100331","99","99","99"
"75857.100595","96","96","96"
"75872.09987","95","95","95"
"75887.099423","95","95","95"
"75902.100695","95","95","95"
"75917.099739","99","99","99"
"75932.098859","60","60","60"
"75947.10069","95","95","95"
"75962.102012","95","95","95"
"75977.0999","78","78","78"
"75992.098689","60","60","60"
"76007.099563","84","84","84"
"76022.099102","99","99","99"
"76037.099997","99","99","99"
"76052.099204","99","99","99"
"76067.10101","95","95","95"
"76082.099603","95","95","95"
"76097.098638","60","60","60"
"76112.099893","95","95","95"
"76127.099395","99","99","99"
"76142.099921","95","95","95"
"76157.099257","95","95","95"
"76172.099783","99","99","99"
"76187.100057","95","95","95"
"76202.099463","82","82","82"
"76217.100193","99","99","99"
"76232.099597","99","99","99"
"76247.099865","95","95","95"
"76262.099883","95","95","95"
"76277.099743","99","99","99"
"76292.099947","99","99","99"
"76307.099899","99","99","99"
"76322.099579","99","99","99"
"76337.100438","95","95","95"
"76352.099359","95","95","95"
"76367.099613","95","95","95"
"76382.098705","60","60","60"
"76397.101017","81","81","81"
"76412.101165","99","99","99"
"76427.099419","95","95","95"
"76442.100303","99","99","99"
"76457.099667","95","95","95"
"76472.099929","95","95","95"
"76487.099729","76","76","76"
"76502.099709","61","61","61"
"76517.098895","88","88","88"
"76532.099969","99","99","99"
"76547.099915","99","99","99"
"76562.099589","95","95","95"
"76577.099551","91","91","91"
"76592.099603","58","58","58"
"76607.099028","58","58","58"
"76622.100252","98","98","98"
"76637.100032","74","74","74"
"76652.100271","60","60","60"
"76667.1","70","70","70"
"76682.099162","99","99","99"
"76697.099501","99","99","99"
"76712.101782","99","99","99"
"76727.100039","96","96","96"
"76742.099874","96","96","96"
"76757.099798","74","74","74"
"76772.100557","99","99","99"
"76787.098693","82","82","82"
"76802.09968","99","99","99"
"76817.099642","95","95","95"
"76832.100176","96","96","96"
"76847.099728","83","83","83"
"76862.099444","61","61","61"
"76877.099025","99","99","99"
"76892.099304","99","99","99"
"76907.100443","99","99","99"
"76922.100056","95","95","95"
"76937.099239","58","58","58"
"76952.099739","95","95","95"
"76967.100489","96","96","96"
"76982.099794","74","74","74"
"76997.09999","60","60","60"
"77012.098333","78","78","78"
"77027.099997","99","99","99"
"77042.099309","95","95","95"
"77057.099893","95","95","95"
"77072.099726","61","61","61"
"77087.099817","64","64","64"
"77102.099996","99","99","99"
"77117.100426","99","99","99"
"77132.09972","99","99","99"
"77147.099582","95","95","95"
"77162.100434","95","95","95"
"77177.099314","84","84","84"
"77192.100367","57","57","57"
"77207.099054","93","93","93"
"77222.09993","99","99","99"
"77237.099797","95","95","95"
"77252.099698","95","95","95"
"77267.099331","95","95","95"
"77282.100145","95","95","95"
"77297.099875","95","95","95"
"77312.099427","83","83","83"
"77327.09874","72","72","72"
"77342.098693","99","99","99"
"77357.099608","95","95","95"
"77372.099874","91","91","91"
"77387.100552","60","60","60"
"77402.09984","60","60","60"
"77417.099976","61","61","61"
"77432.10012","75","75","75"
"77447.099105","95","95","95"
"77462.099982","95","95","95"
"77477.100729","95","95","95"
"77492.099394","57","57","57"
"77507.100562","60","60","60"
"77522.099824","86","86","86"
"77537.098722","99","99","99"
"77552.099646","99","99","99"
"77567.100655","95","95","95"
"77582.09989","95","95","95"
"77597.099697","96","96","96"
"77612.100046","83","83","83"
"77627.099491","95","95","95"
"77642.099301","96","96","96"
"77657.099629","95","95","95"
"77672.099563","69","69","69"
"77687.099253","99","99","99"
"77702.100098","99","99","99"
"77717.099739","95","95","95"
"77732.099559","95","95","95"
"77747.100425","99","99","99"
"77762.099992","97","97","97"
"77777.100002","84","84","84"
"77792.100049","95","95","95"
"77807.099568","95","95","95"
"77822.099421","79","79","79"
"77837.099613","63","63","63"
"77852.100696","76","76","76"
"77867.099864","99","99","99"
"77882.100606","95","95","95"
"77897.099922","95","95","95"
"77912.099585","98","98","98"
"77927.099403","74","74","74"
"77942.099221","77","77","77"
"77957.100325","99","99","99"
"77972.099614","95","95","95"
"77987.100363","90","90","90"
"78002.10009","53","53","53"
"78017.09966","65","65","65"
"78032.099687","76","76","76"
"78047.100009","95","95","95"
"78062.099607","96","96","96"
"78077.09937","71","71","71"
"78092.099552","82","82","82"
"78107.098984","99","99","99"
"78122.099333","79","79","79"
"78137.099141","99","99","99"
"78152.099364","99","99","99"
"78167.099898","95","95","95"
"78182.098855","94","94","94"
"78197.100419","84","84","84"
"78212.099877","61","61","61"
"78227.100205","99","99","99"
"78242.099658","59","59","59"
"78257.099575","99","99","99"
"78272.099015","95","95","95"
"78287.099219","99","99","99"
"78302.099275","95","95","95"
"78317.099355","95","95","95"
"78332.099422","61","61","61"
"78347.099224","97","97","97"
"78362.099673","99","99","99"
"78377.098883","95","95","95"
"78392.099644","96","96","96"
"78407.099249","78","78","78"
"78422.099247","99","99","99"
"78437.099457","99","99","99"
"78452.099246","76","76","76"
"78467.100109","59","59","59"
"78482.099769","88","88","88"
"78497.099931","94","94","94"
"78512.099292","99","99","99"
"78527.099449","99","99","99"
"78542.099561","97","97","97"
"78557.099325","95","95","95"
"78572.099044","93","93","93"
"78587.099893","99","99","99"
"78602.100059","70","70","70"
"78617.099828","98","98","98"
"78632.100374","61","61","61"
"78647.100193","61","61","61"
"78662.099826","82","82","82"
"78677.100155","83","83","83"
"78692.100099","99","99","99"
"78707.100011","99","99","99"
"78722.099355","95","95","95"
"78737.098942","95","95","95"
"78752.098279","95","95","95"
"78767.098432","95","95","95"
"78782.099969","67","67","67"
"78797.098831","95","95","95"
"78812.103135","94","94","94"
"78827.099969","99","99","99"
"78842.099406","83","83","83"
"78857.100194","82","82","82"
"78872.099841","60","60","60"
"78887.099913","60","60","60"
"78902.100028","97","97","97"
"78917.10001","99","99","99"
"78932.099072","95","95","95"
"78947.099871","99","99","99"
"78962.099812","95","95","95"
"78977.099279","95","95","95"
"78992.099974","84","84","84"
"79007.098753","61","61","61"
"79022.100745","82","82","82"
"79037.100381","99","99","99"
"79052.099445","99","99","99"
"79067.099398","99","99","99"
"79082.101012","95","95","95"
"79097.100581","95","95","95"
"79112.100835","95","95","95"
"79127.099245","99","99","99"
"79142.09954","99","99","99"
"79157.100049","95","95","95"
"79172.099049","99","99","99"
"79187.100364","94","94","94"
"79202.099091","95","95","95"
"79217.098266","99","99","99"
"79232.099132","99","99","99"
"79247.099649","99","99","99"
"79262.098767","99","99","99"
"79277.099015","99","99","99"
"79292.099324","58","58","58"
"79307.099298","60","60","60"
"79322.100024","65","65","65"
"79337.098739","99","99","99"
"79352.099571","95","95","95"
"79367.099861","95","95","95"
"79382.099706","90","90","90"
"79397.09934","60","60","60"
"79412.100595","60","60","60"
"79427.099894","61","61","61"
"79442.09875","99","99","99"
"79457.099183","61","61","61"
"79472.100215","88","88","88"
"79487.099627","95","95","95"
"79502.10116","99","99","99"
"79517.101061","95","95","95"
"79532.101798","95","95","95"
"79547.099373","61","61","61"
"79562.099337","60","60","60"
"79577.099374","99","99","99"
"79592.098975","99","99","99"
"79607.099453","99","99","99"
"79622.099538","96","96","96"
"79637.098757","99","99","99"
"79652.099569","99","99","99"
"79667.099787","95","95","95"
"79682.099915","95","95","95"
"79697.099755","95","95","95"
"79712.099215","58","58","58"
"79727.099598","71","71","71"
"79742.099944","87","87","87"
"79757.098592","99","99","99"
"79772.098458","99","99","99"
"79787.100006","95","95","95"
"79802.0993","99","99","99"
"79817.1001","99","99","99"
"79832.099517","95","95","95"
"79847.099903","95","95","95"
"79862.099723","95","95","95"
"79877.09996","96","96","96"
"79892.099096","69","69","69"
"79907.099296","60","60","60"
"79922.100293","76","76","76"
"79937.099924","96","96","96"
"79952.099685","99","99","99"
"79967.099697","61","61","61"
"79982.099261","75","75","75"
"79997.098751","99","99","99"
"80012.098512","99","99","99"
"80027.099724","97","97","97"
"80042.100142","87","87","87"
"80057.099685","95","95","95"
"80072.100275","55","55","55"
"80087.099738","99","99","99"
"80102.099294","95","95","95"
"80117.098477","96","96","96"
"80132.100224","95","95","95"
"80147.098871","96","96","96"
"80162.100721","91","91","91"
"80177.101001","59","59","59"
"80192.101431","76","76","76"
"80207.10087","99","99","99"
"80222.10207","99","99","99"
"80237.098903","95","95","95"
"80252.101447","71","71","71"
"80267.100367","60","60","60"
"80282.100068","59","59","59"
"80297.098828","99","99","99"
"80312.100089","99","99","99"
"80327.098926","99","99","99"
"80342.099615","99","99","99"
"80357.099616","99","99","99"
"80372.098823","95","95","95"
"80387.099285","96","96","96"
"80402.100041","99","99","99"
"80417.100318","67","67","67"
"80432.099652","57","57","57"
"80447.099327","99","99","99"
"80462.099801","60","60","60"
"80477.099267","69","69","69"
"80492.099763","84","84","84"
"80507.099656","97","97","97"
"80522.099586","99","99","99"
"80537.099918","99","99","99"
"80552.098965","99","99","99"
"80567.100001","99","99","99"
"80582.098612","95","95","95"
"80597.09984","97","97","97"
"80612.100021","77","77","77"
"80627.099273","94","94","94"
"80642.09924","95","95","95"
"80657.099658","95","95","95"
"80672.099213","81","81","81"
"80687.099745","60","60","60"
"80702.099469","59","59","59"
"80717.099528","67","67","67"
"80732.09981","98","98","98"
"80747.099733","99","99","99"
"80762.099041","99","99","99"
"80777.099481","95","95","95"
"80792.099269","95","95","95"
"80807.098801","95","95","95"
"80822.100436","96","96","96"
"80837.100546","72","72","72"
"80852.09984","66","66","66"
"80867.100262","57","57","57"
"80882.099495","44","44","44"
"80897.100111","59","59","59"
"80912.100135","89","89","89"
"80927.100132","94","94","94"
"80942.09986","99","99","99"
"80957.100378","99","99","99"
"80972.10002","98","98","98"
"80987.098936","99","99","99"
"81002.098629","95","95","95"
"81017.100766","65","65","65"
"81032.099573","61","61","61"
"81047.099814","79","79","79"
"81062.100257","89","89","89"
"81077.099939","99","99","99"
"81092.099415","99","99","99"
"81107.099403","96","96","96"
"81122.098106","96","96","96"
"81137.099405","95","95","95"
"81152.098238","95","95","95"
"81167.099116","95","95","95"
"81182.099548","67","67","67"
"81197.099677","85","85","85"
"81212.099691","86","86","86"
"81227.100004","99","99","99"
"81242.099534","99","99","99"
"81257.099117","95","95","95"
"81272.099531","95","95","95"
"81287.098842","95","95","95"
"81302.099588","99","99","99"
"81317.099407","99","99","99"
"81332.099282","99","99","99"
"81347.099639","95","95","95"
"81362.098771","70","70","70"
"81377.09937","59","59","59"
"81392.09968","74","74","74"
"81407.100169","99","99","99"
"81422.098488","99","99","99"
"81437.10031","98","98","98"
"81452.09939","95","95","95"
"81467.099774","99","99","99"
"81482.099042","95","95","95"
"81497.100116","95","95","95"
"81512.099016","96","96","96"
"81527.098975","95","95","95"
"81542.099611","70","70","70"
"81557.09969","85","85","85"
"81572.100087","99","99","99"
"81587.099855","99","99","99"
"81602.098397","95","95","95"
"81617.099577","95","95","95"
"81632.099249","99","99","99"
"81647.099669","95","95","95"
"81662.099306","95","95","95"
"81677.098764","95","95","95"
"81692.098876","95","95","95"
"81707.099166","96","96","96"
"81722.101681","95","95","95"
"81737.101505","61","61","61"
"81752.099934","79","79","79"
"81767.099609","92","92","92"
"81782.099107","99","99","99"
"81797.098391","99","99","99"
"81812.099753","70","70","70"
"81827.100071","78","78","78"
"81842.100179","78","78","78"
"81857.099576","99","99","99"
"81872.10008","99","99","99"
"81887.098896","96","96","96"
"81902.098627","95","95","95"
"81917.09985","58","58","58"
"81932.099989","91","91","91"
"81947.100047","99","99","99"
"81962.099714","96","96","96"
"81977.09967","99","99","99"
"81992.100018","95","95","95"
"82007.099818","95","95","95"
"82022.099942","95","95","95"
"82037.099917","95","95","95"
"82052.099958","95","95","95"
"82067.099395","99","99","99"
"82082.09971","97","97","97"
"82097.099371","64","64","64"
"82112.099546","99","99","99"
"82127.099913","99","99","99"
"82142.09977","80","80","80"
"82157.099751","84","84","84"
"82172.099793","99","99","99"
"82187.10015","99","99","99"
"82202.100047","95","95","95"
"82217.100292","95","95","95"
"82232.098766","96","96","96"
"82247.099653","95","95","95"
"82262.100088","95","95","95"
"82277.099406","71","71","71"
"82292.099358","87","87","87"
"82307.099507","62","62","62"
"82322.100117","67","67","67"
"82337.100341","99","99","99"
"82352.099438","99","99","99"
"82367.099796","99","99","99"
"82382.09927","95","95","95"
"82397.099914","90","90","90"
"82412.098185","60","60","60"
"82427.099643","99","99","99"
"82442.099446","99","99","99"
"82457.099395","95","95","95"
"82472.099286","96","96","96"
"82487.099153","77","77","77"
"82502.098761","60","60","60"
"82517.100029","98","98","98"
"82532.10001","99","99","99"
"82547.099648","99","99","99"
"82562.099715","95","95","95"
"82577.100049","96","96","96"
"82592.099737","58","58","58"
"82607.098274","71","71","71"
"82622.099093","99","99","99"
"82637.098718","95","95","95"
"82652.100259","99","99","99"
"82667.099281","96","96","96"
"82682.099447","96","96","96"
"82697.100172","61","61","61"
"82712.098763","69","69","69"
"82727.099826","99","99","99"
"82742.099893","99","99","99"
"82757.099933","95","95","95"
"82772.09879","95","95","95"
"82787.101233","99","99","99"
"82802.098605","78","78","78"
"82817.099681","87","87","87"
"82832.098553","69","69","69"
"82847.099909","99","99","99"
"82862.099661","95","95","95"
"82877.100043","88","88","88"
"82892.099298","99","99","99"
"82907.099258","95","95","95"
"82922.100035","95","95","95"
"82937.099699","99","99","99"
"82952.10016","95","95","95"
"82967.099953","96","96","96"
"82982.099852","99","99","99"
"82997.099456","95","95","95"
"83012.10119","95","95","95"
"83027.099771","60","60","60"
"83042.09982","74","74","74"
"83057.100516","91","91","91"
"83072.098327","99","99","99"
"83087.099161","99","99","99"
"83102.099044","99","99","99"
"83117.10088","95","95","95"
"83132.102045","95","95","95"
"83147.099591","99","99","99"
"83162.099003","99","99","99"
"83177.09883","99","99","99"
"83192.100151","96","96","96"
"83207.099461","85","85","85"
"83222.099363","99","99","99"
"83237.099711","95","95","95"
"83252.099244","99","99","99"
"83267.099651","65","65","65"
"83282.099937","72","72","72"
"83297.09989","99","99","99"
"83312.09934","99","99","99"
"83327.099156","99","99","99"
"83342.098233","99","99","99"
"83357.099839","95","95","95"
"83372.099873","91","91","91"
"83387.09961","84","84","84"
"83402.099733","99","99","99"
"83417.09995","99","99","99"
"83432.099205","99","99","99"
"83447.099123","99","99","99"
"83462.099819","77","77","77"
"83477.100188","90","90","90"
"83492.099601","99","99","99"
